Date,ticker,instrument,open,high,low,close,volume
2006-05-01,IBM,IBM,78.96,79.65,78.49,78.61,6287611
2006-05-02,IBM,IBM,78.5,79.1,78.39,78.8,4535874
2006-05-03,IBM,IBM,78.91,79.63,78.82,79.06,5984271
2006-05-04,IBM,IBM,79.23,79.44,78.78,78.8,4149377
2006-05-05,IBM,IBM,79.3,79.67,79.06,79.62,4711707
2006-05-08,IBM,IBM,78.97,79.56,78.68,79.24,4033899
2006-05-09,IBM,IBM,78.86,79.63,78.79,79.57,4260149
2006-05-10,IBM,IBM,79.25,79.67,78.97,79.25,3588198
2006-05-11,IBM,IBM,79.02,79.44,78.82,78.83,5517127
2006-05-12,IBM,IBM,78.84,80.01,78.68,78.77,5947242
2006-05-15,IBM,IBM,78.2,79.49,78.2,79.24,6042114
2006-05-16,IBM,IBM,79.35,79.59,78.46,78.55,4659721
2006-05-17,IBM,IBM,78.15,78.59,77.46,77.7,6209056
2006-05-18,IBM,IBM,76.96,77.77,76.51,77.11,5694006
2006-05-19,IBM,IBM,77.3,77.44,76.01,76.75,7341979
2006-05-22,IBM,IBM,76.32,76.81,75.91,76.5,6538441
2006-05-23,IBM,IBM,76.72,77.72,76.14,76.32,5236694
2006-05-24,IBM,IBM,75.86,76.52,75.58,76.27,7729522
2006-05-25,IBM,IBM,76.38,76.65,76.15,76.62,4178770
2006-05-26,IBM,IBM,76.63,77.3,76.2,77.2,3745517
2006-05-30,IBM,IBM,76.82,77.4,76.63,76.63,5281359
2006-05-31,IBM,IBM,76.63,77.28,76.11,76.39,6678605
2006-06-01,IBM,IBM,76.38,77.31,76.3,77.14,5090359
2006-06-02,IBM,IBM,76.96,77.02,75.67,76.02,7564986
2006-06-05,IBM,IBM,75.62,76.52,75.54,75.58,5811367
2006-06-06,IBM,IBM,75.58,76.39,75.05,76.25,7584128
2006-06-07,IBM,IBM,76.27,77.19,75.64,75.67,8289341
2006-06-08,IBM,IBM,75.1,76.08,73.37,73.64,14094222
2006-06-09,IBM,IBM,73.84,74.67,73.66,74.22,6417628
2006-06-12,IBM,IBM,74.22,74.66,73.62,73.63,5151445
2006-06-13,IBM,IBM,73.75,74.5,73.44,73.55,7713309
2006-06-14,IBM,IBM,73.55,74.43,73.55,74.29,6316376
2006-06-15,IBM,IBM,74.43,75.32,73.57,75.11,6986652
2006-06-16,IBM,IBM,74.99,75.08,74.16,74.52,8507641
2006-06-19,IBM,IBM,74.47,74.86,73.94,74.25,5545997
2006-06-20,IBM,IBM,74.42,74.86,73.85,74.56,6406227
2006-06-21,IBM,IBM,74.56,75.11,74.55,74.86,5814819
2006-06-22,IBM,IBM,74.72,74.92,73.61,73.8,5819630
2006-06-23,IBM,IBM,73.76,74.42,73.56,73.71,4728548
2006-06-26,IBM,IBM,73.65,74.11,73.42,73.76,3606608
2006-06-27,IBM,IBM,73.92,74.19,72.96,73.26,5854253
2006-06-28,IBM,IBM,73.16,73.23,72.72,73.19,4594137
2006-06-29,IBM,IBM,73.51,74.38,73.19,74.18,5699549
2006-06-30,IBM,IBM,74.28,74.5,73.41,73.44,8275638
2006-07-03,IBM,IBM,74.13,74.83,73.87,74.59,3323456
2006-07-05,IBM,IBM,74.57,74.94,74.11,74.35,4233999
2006-07-06,IBM,IBM,74.18,75.08,74.16,74.66,4532423
2006-07-07,IBM,IBM,74.66,74.66,72.77,73.06,6947114
2006-07-10,IBM,IBM,72.83,73.45,72.53,73.3,7483816
2006-07-11,IBM,IBM,72.9,73.28,72.12,73.11,6366479
2006-07-12,IBM,IBM,72.72,72.94,71.53,72.16,8757217
2006-07-13,IBM,IBM,71.71,71.97,70.58,70.98,9157416
2006-07-14,IBM,IBM,70.98,71.03,70.14,70.33,7277859
2006-07-17,IBM,IBM,70.12,70.69,69.98,70.46,7136544
2006-07-18,IBM,IBM,70.46,71.15,69.53,70.99,9066205
2006-07-19,IBM,IBM,72.66,73.67,72.66,72.72,15205597
2006-07-20,IBM,IBM,72.4,72.54,71.89,72.16,12776785
2006-07-21,IBM,IBM,72.17,72.18,71.22,71.57,8757635
2006-07-24,IBM,IBM,71.63,72.8,71.63,72.65,5869315
2006-07-25,IBM,IBM,72.65,73.05,72.0,72.55,5836994
2006-07-26,IBM,IBM,72.16,72.94,72.05,72.5,4048125
2006-07-27,IBM,IBM,72.5,73.89,72.42,72.8,6735299
2006-07-28,IBM,IBM,73.02,73.9,72.91,73.58,4357322
2006-07-31,IBM,IBM,73.08,74.09,72.8,74.01,5629363
2006-08-01,IBM,IBM,73.28,73.98,72.42,72.79,4609408
2006-08-02,IBM,IBM,72.86,73.55,72.85,72.96,3434855
2006-08-03,IBM,IBM,72.66,73.36,72.08,72.97,2893027
2006-08-04,IBM,IBM,73.28,73.39,72.01,72.57,5295270
2006-08-07,IBM,IBM,72.3,72.85,71.97,72.2,4048229
2006-08-08,IBM,IBM,72.3,72.91,71.81,72.02,3969256
2006-08-09,IBM,IBM,72.24,72.93,72.07,72.07,4686498
2006-08-10,IBM,IBM,71.89,72.73,71.75,72.41,3361426
2006-08-11,IBM,IBM,72.03,72.45,71.89,72.16,3865807
2006-08-14,IBM,IBM,72.71,74.08,72.28,73.31,5227280
2006-08-15,IBM,IBM,73.52,73.75,72.95,73.69,6260728
2006-08-16,IBM,IBM,74.07,75.79,73.95,75.61,7726279
2006-08-17,IBM,IBM,75.46,76.06,75.08,75.88,5790028
2006-08-18,IBM,IBM,75.89,76.45,75.17,76.39,5647563
2006-08-21,IBM,IBM,76.01,76.37,75.4,75.79,3845619
2006-08-22,IBM,IBM,75.79,76.05,75.15,75.48,4243831
2006-08-23,IBM,IBM,75.48,75.98,74.97,75.21,3583282
2006-08-24,IBM,IBM,75.43,76.0,75.4,75.89,3633072
2006-08-25,IBM,IBM,75.72,76.48,75.66,76.37,3585060
2006-08-28,IBM,IBM,76.4,76.93,76.25,76.79,5501332
2006-08-29,IBM,IBM,76.54,77.9,76.54,77.82,5448091
2006-08-30,IBM,IBM,77.69,78.09,77.28,77.65,4904485
2006-08-31,IBM,IBM,77.72,77.92,77.23,77.41,3960365
2006-09-01,IBM,IBM,77.56,77.98,77.26,77.83,3445524
2006-09-05,IBM,IBM,77.62,77.95,77.06,77.29,4151051
2006-09-06,IBM,IBM,76.76,77.14,76.64,76.75,3899070
2006-09-07,IBM,IBM,76.39,76.85,75.82,75.91,4093312
2006-09-08,IBM,IBM,76.1,77.3,75.86,77.11,4705536
2006-09-11,IBM,IBM,77.06,77.63,76.72,77.37,4512758
2006-09-12,IBM,IBM,77.57,78.87,77.5,78.66,5985421
2006-09-13,IBM,IBM,78.63,79.06,78.24,78.59,5146529
2006-09-14,IBM,IBM,78.3,79.35,78.15,78.84,4461504
2006-09-15,IBM,IBM,79.55,79.91,79.15,79.29,8581175
2006-09-18,IBM,IBM,78.93,79.55,78.56,78.62,4620810
2006-09-19,IBM,IBM,78.37,78.48,77.84,78.27,5322676
2006-09-20,IBM,IBM,78.75,80.11,78.59,79.75,7870732
2006-09-21,IBM,IBM,78.98,79.59,77.77,78.02,9318814
2006-09-22,IBM,IBM,78.15,78.51,77.45,77.64,4550309
2006-09-25,IBM,IBM,78.06,78.66,77.71,78.39,5944418
2006-09-26,IBM,IBM,78.3,79.02,78.11,78.87,4949463
2006-09-27,IBM,IBM,78.39,79.03,78.12,78.48,6151003
2006-09-28,IBM,IBM,78.25,78.73,78.13,78.38,4803546
2006-09-29,IBM,IBM,78.3,79.15,78.17,78.34,4990152
2006-10-02,IBM,IBM,78.16,78.84,77.99,78.27,4689532
2006-10-03,IBM,IBM,78.28,78.64,77.97,78.06,5061071
2006-10-04,IBM,IBM,78.06,79.59,78.04,79.45,6400788
2006-10-05,IBM,IBM,79.17,79.55,78.97,79.27,5184604
2006-10-06,IBM,IBM,79.28,80.1,78.87,79.48,5586581
2006-10-09,IBM,IBM,79.48,80.38,79.35,80.31,4696749
2006-10-10,IBM,IBM,80.03,80.91,79.89,80.49,4929693
2006-10-11,IBM,IBM,80.45,80.97,80.11,80.49,5450288
2006-10-12,IBM,IBM,80.5,81.17,80.4,80.98,4876138
2006-10-13,IBM,IBM,80.74,82.42,80.73,82.29,8146876
2006-10-16,IBM,IBM,82.29,83.75,81.98,82.9,9030223
2006-10-17,IBM,IBM,82.53,84.07,82.43,83.13,13907093
2006-10-18,IBM,IBM,86.53,87.99,85.78,85.87,29157459
2006-10-19,IBM,IBM,85.85,86.98,85.38,85.91,11162284
2006-10-20,IBM,IBM,86.08,86.71,85.61,86.5,7730881
2006-10-23,IBM,IBM,86.09,87.95,86.05,87.53,9269966
2006-10-24,IBM,IBM,86.91,87.91,86.81,87.47,9646526
2006-10-25,IBM,IBM,87.2,87.94,86.94,87.79,6403717
2006-10-26,IBM,IBM,87.79,87.89,87.24,87.51,5219854
2006-10-27,IBM,IBM,86.91,87.85,86.6,86.77,6108954
2006-10-30,IBM,IBM,85.85,87.95,85.85,87.48,5851324
2006-10-31,IBM,IBM,87.48,88.6,87.48,88.27,9693596
2006-11-01,IBM,IBM,88.43,88.6,87.48,87.76,6114602
2006-11-02,IBM,IBM,87.76,87.91,87.24,87.65,5120275
2006-11-03,IBM,IBM,87.72,88.28,87.17,87.39,4713694
2006-11-06,IBM,IBM,87.48,88.66,87.48,88.53,6527668
2006-11-07,IBM,IBM,88.36,89.29,88.35,88.67,7641239
2006-11-08,IBM,IBM,88.19,88.83,87.96,88.52,6299221
2006-11-09,IBM,IBM,88.52,89.09,88.31,88.36,4726769
2006-11-10,IBM,IBM,88.24,88.29,87.6,87.72,5616602
2006-11-13,IBM,IBM,87.52,88.37,87.39,88.02,4558782
2006-11-14,IBM,IBM,87.95,89.19,87.62,89.19,6143158
2006-11-15,IBM,IBM,88.99,89.18,88.47,89.02,4364749
2006-11-16,IBM,IBM,88.98,89.48,88.53,89.36,4363389
2006-11-17,IBM,IBM,89.31,89.91,89.21,89.68,5492546
2006-11-20,IBM,IBM,89.48,89.67,88.92,89.15,5241088
2006-11-21,IBM,IBM,88.92,89.32,88.77,88.99,3208919
2006-11-22,IBM,IBM,88.81,89.62,88.72,89.41,3505878
2006-11-24,IBM,IBM,88.96,89.63,88.89,89.24,2227771
2006-11-27,IBM,IBM,88.63,89.14,87.11,87.43,6573064
2006-11-28,IBM,IBM,86.66,87.54,86.45,87.33,5190357
2006-11-29,IBM,IBM,87.33,87.63,87.01,87.5,4835658
2006-11-30,IBM,IBM,87.33,88.41,87.24,87.88,6768352
2006-12-01,IBM,IBM,87.86,87.87,86.57,87.24,5695888
2006-12-04,IBM,IBM,88.43,89.82,88.19,89.4,7853263
2006-12-05,IBM,IBM,89.4,90.48,89.33,90.33,7202965
2006-12-06,IBM,IBM,90.33,90.7,89.88,89.98,6220876
2006-12-07,IBM,IBM,89.87,90.28,89.44,90.09,4509097
2006-12-08,IBM,IBM,89.53,90.24,89.36,89.73,4330440
2006-12-11,IBM,IBM,89.6,90.2,89.45,89.52,3618323
2006-12-12,IBM,IBM,89.48,90.68,89.2,89.98,8141855
2006-12-13,IBM,IBM,90.61,91.14,90.34,90.6,6737600
2006-12-14,IBM,IBM,90.79,91.51,90.38,91.17,4857729
2006-12-15,IBM,IBM,91.41,91.59,90.87,91.11,8458479
2006-12-18,IBM,IBM,90.77,91.93,90.63,91.24,8352205
2006-12-19,IBM,IBM,90.92,92.15,90.74,91.78,5160127
2006-12-20,IBM,IBM,91.87,92.26,91.49,91.78,3822712
2006-12-21,IBM,IBM,91.57,92.26,91.33,91.69,4608258
2006-12-22,IBM,IBM,91.54,91.76,91.05,91.06,3170949
2006-12-26,IBM,IBM,90.82,91.6,90.75,91.45,2383520
2006-12-27,IBM,IBM,92.07,92.95,92.04,92.93,4781894
2006-12-28,IBM,IBM,92.84,93.12,92.61,92.71,4708778
2006-12-29,IBM,IBM,92.73,93.58,92.57,92.88,4660871
2007-01-03,IBM,IBM,92.91,94.07,92.03,92.99,9619853
2007-01-04,IBM,IBM,92.97,94.45,92.62,93.99,11008627
2007-01-05,IBM,IBM,93.31,93.64,92.65,93.14,7553480
2007-01-08,IBM,IBM,94.17,95.12,94.02,94.55,10815640
2007-01-09,IBM,IBM,94.72,95.92,94.71,95.67,11619177
2007-01-10,IBM,IBM,94.17,94.69,93.62,94.54,9147061
2007-01-11,IBM,IBM,94.65,95.51,94.17,94.31,8368732
2007-01-12,IBM,IBM,94.64,95.31,94.17,94.97,6941779
2007-01-16,IBM,IBM,95.03,96.41,94.93,96.39,10043901
2007-01-17,IBM,IBM,96.26,96.46,95.51,95.62,8577932
2007-01-18,IBM,IBM,95.41,95.55,94.56,95.08,15309361
2007-01-19,IBM,IBM,90.82,92.59,90.39,91.94,27233447
2007-01-22,IBM,IBM,92.18,92.95,91.89,92.84,14162108
2007-01-23,IBM,IBM,92.65,93.1,91.97,92.81,10812920
2007-01-24,IBM,IBM,92.81,93.29,92.33,93.12,5962200
2007-01-25,IBM,IBM,92.94,93.61,92.94,93.22,6486560
2007-01-26,IBM,IBM,93.23,93.53,92.58,93.16,6036571
2007-01-29,IBM,IBM,93.4,94.32,93.16,94.21,7630361
2007-01-30,IBM,IBM,94.24,95.08,94.17,95.0,7508083
2007-01-31,IBM,IBM,94.46,95.11,94.02,94.79,6728500
2007-02-01,IBM,IBM,94.62,94.82,93.65,94.65,6914792
2007-02-02,IBM,IBM,94.74,95.34,94.53,94.81,6962490
2007-02-05,IBM,IBM,94.81,96.02,94.55,95.97,8561301
2007-02-06,IBM,IBM,95.6,95.98,95.16,95.46,6833309
2007-02-07,IBM,IBM,95.41,95.95,94.76,95.16,8052317
2007-02-08,IBM,IBM,94.55,95.35,94.31,95.24,6435201
2007-02-09,IBM,IBM,95.14,95.32,93.51,94.22,6381018
2007-02-12,IBM,IBM,94.46,94.84,93.9,94.24,5576226
2007-02-13,IBM,IBM,94.26,94.4,93.5,93.97,5965129
2007-02-14,IBM,IBM,94.17,95.06,93.93,94.84,5904461
2007-02-15,IBM,IBM,94.7,95.14,94.15,94.57,5824756
2007-02-16,IBM,IBM,94.76,94.89,94.29,94.64,5021532
2007-02-20,IBM,IBM,94.32,95.09,94.22,94.98,4313913
2007-02-21,IBM,IBM,94.55,95.0,94.36,94.73,4500310
2007-02-22,IBM,IBM,94.46,95.12,93.47,94.17,6171505
2007-02-23,IBM,IBM,94.07,94.11,93.13,93.43,6648167
2007-02-26,IBM,IBM,93.56,93.56,92.22,92.65,6194517
2007-02-27,IBM,IBM,91.78,91.79,88.8,89.83,12548548
2007-02-28,IBM,IBM,89.59,89.95,88.4,88.85,12752414
2007-03-01,IBM,IBM,86.28,88.96,84.87,88.21,13457522
2007-03-02,IBM,IBM,87.95,88.31,86.85,86.9,9886060
2007-03-05,IBM,IBM,86.28,88.1,86.14,87.77,10789385
2007-03-06,IBM,IBM,88.34,89.76,88.2,89.67,9606673
2007-03-07,IBM,IBM,89.84,90.68,89.5,89.81,10741479
2007-03-08,IBM,IBM,90.34,90.65,88.45,88.91,7744479
2007-03-09,IBM,IBM,89.37,89.87,88.74,89.18,6624318
2007-03-12,IBM,IBM,89.19,90.03,88.88,89.97,5785740
2007-03-13,IBM,IBM,89.73,90.32,88.55,88.63,7885899
2007-03-14,IBM,IBM,88.58,89.89,88.05,89.64,9114739
2007-03-15,IBM,IBM,89.29,89.84,89.01,89.34,6181860
2007-03-16,IBM,IBM,90.3,90.3,88.93,89.15,9130220
2007-03-19,IBM,IBM,89.82,90.17,89.28,89.86,4778233
2007-03-20,IBM,IBM,89.87,90.37,89.44,90.34,4769760
2007-03-21,IBM,IBM,90.34,91.6,89.7,91.17,8018218
2007-03-22,IBM,IBM,90.92,91.24,90.49,91.0,5962618
2007-03-23,IBM,IBM,90.65,91.03,90.49,90.85,4615475
2007-03-26,IBM,IBM,90.82,91.06,90.17,90.82,7038952
2007-03-27,IBM,IBM,90.54,90.85,90.06,90.56,4911807
2007-03-28,IBM,IBM,89.77,90.84,89.67,90.11,8501888
2007-03-29,IBM,IBM,90.5,90.93,89.83,90.41,7166669
2007-03-30,IBM,IBM,90.1,90.58,89.46,90.11,7989453
2007-04-02,IBM,IBM,90.35,91.3,89.92,91.02,6154350
2007-04-03,IBM,IBM,91.25,92.0,91.14,91.87,5994417
2007-04-04,IBM,IBM,91.59,92.21,91.37,91.98,4472905
2007-04-05,IBM,IBM,91.76,92.5,91.54,92.28,3459227
2007-04-09,IBM,IBM,92.19,92.68,91.89,92.37,5073728
2007-04-10,IBM,IBM,92.16,92.54,91.93,92.22,3761834
2007-04-11,IBM,IBM,92.27,92.45,90.77,90.98,6209997
2007-04-12,IBM,IBM,90.85,91.61,90.37,91.46,7411224
2007-04-13,IBM,IBM,91.54,91.54,90.43,90.76,6305079
2007-04-16,IBM,IBM,90.81,92.07,90.55,91.95,7180895
2007-04-17,IBM,IBM,92.07,93.37,91.8,92.85,10736144
2007-04-18,IBM,IBM,90.63,91.69,90.25,90.63,16601798
2007-04-19,IBM,IBM,90.34,90.7,89.87,90.14,9880098
2007-04-20,IBM,IBM,90.84,90.97,89.78,90.42,9769954
2007-04-23,IBM,IBM,90.98,91.52,90.87,91.02,7580780
2007-04-24,IBM,IBM,92.95,95.51,92.95,94.16,22437432
2007-04-25,IBM,IBM,94.4,97.23,94.39,97.0,15509356
2007-04-26,IBM,IBM,96.56,97.04,95.8,96.46,9004491
2007-04-27,IBM,IBM,95.89,96.72,95.66,96.72,6423904
2007-04-30,IBM,IBM,96.66,98.47,96.53,97.72,10512718
2007-05-01,IBM,IBM,97.57,98.63,97.56,98.63,9068925
2007-05-02,IBM,IBM,98.28,98.6,97.64,97.72,7134034
2007-05-03,IBM,IBM,97.28,98.47,96.89,98.28,7638101
2007-05-04,IBM,IBM,98.23,98.5,97.75,98.43,5716181
2007-05-07,IBM,IBM,98.24,98.63,97.9,98.62,5878625
2007-05-08,IBM,IBM,97.92,98.84,97.72,98.75,6239390
2007-05-09,IBM,IBM,99.36,100.14,99.14,99.79,8794873
2007-05-10,IBM,IBM,99.25,100.49,99.15,100.08,9371951
2007-05-11,IBM,IBM,100.09,101.33,100.07,101.32,6303301
2007-05-14,IBM,IBM,101.16,101.58,100.18,100.93,5996300
2007-05-15,IBM,IBM,100.76,101.15,100.1,100.22,6384993
2007-05-16,IBM,IBM,100.48,101.23,99.93,101.21,5871721
2007-05-17,IBM,IBM,100.97,101.56,100.12,100.68,8060894
2007-05-18,IBM,IBM,101.19,103.3,100.96,103.24,10310945
2007-05-21,IBM,IBM,102.93,103.25,102.17,102.33,7857761
2007-05-22,IBM,IBM,102.25,102.53,101.35,102.01,5557712
2007-05-23,IBM,IBM,102.1,102.29,100.62,100.94,4599157
2007-05-24,IBM,IBM,100.81,101.32,99.02,99.38,7244910
2007-05-25,IBM,IBM,99.33,100.79,99.28,100.55,6404658
2007-05-29,IBM,IBM,100.93,101.94,100.67,101.25,5669634
2007-05-30,IBM,IBM,100.76,102.39,100.58,102.23,7741446
2007-05-31,IBM,IBM,102.54,102.93,101.34,101.91,5332194
2007-06-01,IBM,IBM,101.93,102.52,101.36,101.85,5532503
2007-06-04,IBM,IBM,101.82,101.9,100.94,101.56,4780115
2007-06-05,IBM,IBM,101.86,101.86,100.9,101.19,5485433
2007-06-06,IBM,IBM,100.86,100.87,97.89,97.91,32186152
2007-06-07,IBM,IBM,97.95,98.63,97.09,97.32,15046292
2007-06-08,IBM,IBM,97.32,98.67,97.28,98.54,8594250
2007-06-11,IBM,IBM,98.35,99.43,97.99,98.68,8266643
2007-06-12,IBM,IBM,98.58,98.64,97.66,97.84,5835006
2007-06-13,IBM,IBM,98.33,98.72,97.61,98.59,6733730
2007-06-14,IBM,IBM,98.57,99.66,98.29,99.28,5403218
2007-06-15,IBM,IBM,99.64,100.56,99.31,100.47,9866186
2007-06-18,IBM,IBM,100.64,101.0,100.28,100.7,6651723
2007-06-19,IBM,IBM,100.32,101.97,100.29,101.82,6018684
2007-06-20,IBM,IBM,101.82,102.31,101.29,101.34,6842409
2007-06-21,IBM,IBM,101.12,102.29,100.97,101.91,5844839
2007-06-22,IBM,IBM,101.3,101.76,99.85,99.85,11305691
2007-06-25,IBM,IBM,100.12,101.12,99.9,100.48,8866314
2007-06-26,IBM,IBM,100.48,101.4,100.21,100.7,5470162
2007-06-27,IBM,IBM,100.14,100.83,99.81,100.79,5652375
2007-06-28,IBM,IBM,100.88,102.22,100.59,101.29,5680721
2007-06-29,IBM,IBM,101.3,101.89,99.52,100.62,7341246
2007-07-02,IBM,IBM,100.76,101.15,99.98,100.39,4917560
2007-07-03,IBM,IBM,100.86,102.37,100.61,101.89,4411923
2007-07-05,IBM,IBM,101.63,103.62,101.32,103.3,6977761
2007-07-06,IBM,IBM,103.05,104.84,102.93,104.24,9390151
2007-07-09,IBM,IBM,103.95,104.54,103.44,104.18,6324430
2007-07-10,IBM,IBM,103.78,104.35,103.49,103.85,6494928
2007-07-11,IBM,IBM,103.54,104.78,103.49,104.3,6158639
2007-07-12,IBM,IBM,104.54,104.83,103.46,104.47,9983129
2007-07-13,IBM,IBM,103.97,104.4,103.35,103.82,7451809
2007-07-16,IBM,IBM,103.8,105.2,103.65,104.84,9271953
2007-07-17,IBM,IBM,104.84,106.57,104.64,105.9,7970415
2007-07-18,IBM,IBM,105.4,106.96,105.2,106.2,10621189
2007-07-19,IBM,IBM,109.94,111.36,109.61,110.76,18076554
2007-07-20,IBM,IBM,109.8,110.76,108.93,109.76,12244790
2007-07-23,IBM,IBM,109.83,111.31,109.8,111.26,8410781
2007-07-24,IBM,IBM,110.25,111.85,109.96,111.06,10982268
2007-07-25,IBM,IBM,111.08,113.17,110.17,112.91,11861640
2007-07-26,IBM,IBM,111.86,113.59,110.44,111.41,17595917
2007-07-27,IBM,IBM,111.49,112.76,110.54,110.54,18973080
2007-07-30,IBM,IBM,109.94,110.66,108.53,109.48,15789788
2007-07-31,IBM,IBM,109.67,109.67,105.18,105.78,18635745
2007-08-01,IBM,IBM,105.54,107.77,105.22,107.11,12960254
2007-08-02,IBM,IBM,107.17,109.03,106.6,108.25,11839569
2007-08-03,IBM,IBM,108.26,109.16,106.79,106.97,10011580
2007-08-06,IBM,IBM,107.05,108.88,106.79,108.88,7578793
2007-08-07,IBM,IBM,108.05,109.15,107.31,108.54,8390384
2007-08-08,IBM,IBM,109.27,109.56,107.32,108.01,8034744
2007-08-09,IBM,IBM,105.9,109.46,105.86,105.86,9503956
2007-08-10,IBM,IBM,104.92,108.51,104.88,107.69,10033441
2007-08-13,IBM,IBM,108.02,108.94,107.37,107.75,6417733
2007-08-14,IBM,IBM,107.87,108.17,106.83,107.12,5873918
2007-08-15,IBM,IBM,106.12,107.89,105.08,106.34,12175649
2007-08-16,IBM,IBM,106.1,106.52,99.14,104.87,17492258
2007-08-17,IBM,IBM,106.95,107.72,103.88,106.02,15977232
2007-08-20,IBM,IBM,106.02,106.21,104.33,104.42,10292431
2007-08-21,IBM,IBM,104.11,105.27,103.33,104.24,8847591
2007-08-22,IBM,IBM,105.25,105.64,104.35,105.16,6620866
2007-08-23,IBM,IBM,105.54,106.77,105.17,106.55,8651466
2007-08-24,IBM,IBM,106.55,108.27,105.94,108.26,7383400
2007-08-27,IBM,IBM,108.03,108.84,107.84,108.45,5148203
2007-08-28,IBM,IBM,107.93,108.59,106.72,107.07,6282904
2007-08-29,IBM,IBM,107.92,109.92,107.14,109.53,7374091
2007-08-30,IBM,IBM,108.62,110.9,108.62,110.3,8112881
2007-08-31,IBM,IBM,110.89,112.19,110.47,111.56,7200246
2007-09-04,IBM,IBM,111.22,113.66,111.04,112.99,8441743
2007-09-05,IBM,IBM,112.31,112.95,111.42,112.7,6857053
2007-09-06,IBM,IBM,112.73,113.53,111.13,112.45,7090416
2007-09-07,IBM,IBM,111.09,111.83,110.26,110.47,7857238
2007-09-10,IBM,IBM,111.04,112.33,110.25,110.71,6399742
2007-09-11,IBM,IBM,111.23,112.6,110.94,112.19,8471240
2007-09-12,IBM,IBM,111.81,112.24,110.6,110.9,6576411
2007-09-13,IBM,IBM,111.19,111.85,110.65,110.85,5023624
2007-09-14,IBM,IBM,109.99,110.9,109.61,110.07,7222002
2007-09-17,IBM,IBM,109.66,110.18,109.27,109.48,5253430
2007-09-18,IBM,IBM,109.94,111.64,109.78,111.5,8200117
2007-09-19,IBM,IBM,111.76,112.04,110.69,111.54,10785515
2007-09-20,IBM,IBM,111.16,112.48,111.09,111.72,6073494
2007-09-21,IBM,IBM,112.71,112.91,111.23,111.64,9515776
2007-09-24,IBM,IBM,111.76,112.27,110.76,111.14,5998078
2007-09-25,IBM,IBM,110.92,112.42,110.7,111.39,7369279
2007-09-26,IBM,IBM,111.8,112.89,111.62,112.14,7003179
2007-09-27,IBM,IBM,112.33,113.01,111.89,112.53,6102887
2007-09-28,IBM,IBM,111.99,113.29,111.95,112.62,8075329
2007-10-01,IBM,IBM,112.44,114.24,112.33,113.8,7089056
2007-10-02,IBM,IBM,114.06,114.34,112.94,113.15,7229429
2007-10-03,IBM,IBM,112.48,112.66,111.17,111.28,8278149
2007-10-04,IBM,IBM,111.09,111.62,109.94,110.6,6461665
2007-10-05,IBM,IBM,111.06,111.58,110.39,111.19,6013872
2007-10-08,IBM,IBM,110.99,113.03,110.78,112.59,5044753
2007-10-09,IBM,IBM,112.67,113.29,111.3,113.1,5931448
2007-10-10,IBM,IBM,112.81,113.58,112.5,113.4,6185835
2007-10-11,IBM,IBM,113.76,116.12,112.21,112.86,13617665
2007-10-12,IBM,IBM,113.29,113.66,112.12,112.63,5916385
2007-10-15,IBM,IBM,112.76,113.16,111.62,112.84,6555596
2007-10-16,IBM,IBM,112.83,114.67,112.33,114.34,12057556
2007-10-17,IBM,IBM,112.82,112.82,109.13,110.69,18933123
2007-10-18,IBM,IBM,109.77,111.29,109.41,109.75,8092379
2007-10-19,IBM,IBM,108.97,109.88,106.88,107.34,10802251
2007-10-22,IBM,IBM,106.09,108.87,106.08,108.38,7925437
2007-10-23,IBM,IBM,108.78,109.75,108.51,109.64,5818793
2007-10-24,IBM,IBM,109.18,109.42,106.77,107.98,8443940
2007-10-25,IBM,IBM,108.34,109.37,106.78,107.85,6819815
2007-10-26,IBM,IBM,108.03,108.99,107.14,108.73,5261694
2007-10-29,IBM,IBM,108.89,109.95,108.84,109.75,5337947
2007-10-30,IBM,IBM,109.46,109.85,108.75,109.1,4200213
2007-10-31,IBM,IBM,109.7,111.14,108.3,111.01,7548773
2007-11-01,IBM,IBM,110.42,110.98,108.34,108.65,7943742
2007-11-02,IBM,IBM,109.39,110.09,108.58,109.55,6396081
2007-11-05,IBM,IBM,110.05,110.05,107.87,108.41,7484444
2007-11-06,IBM,IBM,108.5,108.94,106.76,108.19,7635486
2007-11-07,IBM,IBM,108.57,108.64,106.02,106.2,7413002
2007-11-08,IBM,IBM,101.0,105.47,99.42,101.44,24154441
2007-11-09,IBM,IBM,100.31,100.31,94.9,95.84,18915969
2007-11-12,IBM,IBM,97.41,99.61,96.27,96.99,14177066
2007-11-13,IBM,IBM,98.21,101.09,97.99,100.64,11273683
2007-11-14,IBM,IBM,101.45,101.74,98.32,98.89,8842466
2007-11-15,IBM,IBM,98.7,100.99,98.52,99.04,8392686
2007-11-16,IBM,IBM,99.91,100.38,98.71,100.18,9721524
2007-11-19,IBM,IBM,99.75,100.76,96.88,97.72,9939301
2007-11-20,IBM,IBM,98.08,100.35,96.92,98.87,8779496
2007-11-21,IBM,IBM,96.95,99.51,96.95,97.72,7423671
2007-11-23,IBM,IBM,98.57,99.56,97.82,99.47,2957774
2007-11-26,IBM,IBM,99.67,100.53,97.25,97.49,7678372
2007-11-27,IBM,IBM,98.18,99.98,97.04,99.26,9536905
2007-11-28,IBM,IBM,100.21,103.51,99.77,102.65,9829994
